case,policy,policy_seed,portfolio,value_gap,loss_gap,default_rate_gap
size_24,PPO_penalty,202,22,0.0,0.0,0.0
size_24,PPO_penalty,202,23,0.0,0.0,0.0
size_24,PPO_penalty,303,0,0.0,0.0,0.0
size_24,PPO_penalty,303,1,0.0,0.0,0.0
size_24,PPO_penalty,303,2,0.0,0.0,0.0
size_24,PPO_penalty,303,3,0.0,0.0,0.0
size_24,PPO_penalty,303,4,0.0,0.0,0.0
size_24,PPO_penalty,303,5,0.0,0.0,0.0
size_24,PPO_penalty,303,6,0.0,0.0,0.0
size_24,PPO_penalty,303,7,0.0,0.0,0.0
size_24,PPO_penalty,303,8,0.0,0.0,0.0
size_24,PPO_penalty,303,9,0.0,0.0,0.0
size_24,PPO_penalty,303,10,0.0,0.0,0.0
size_24,PPO_penalty,303,11,0.0,0.0,0.0
size_24,PPO_penalty,303,12,0.0,0.0,0.0
size_24,PPO_penalty,303,13,0.0,0.0,0.0
size_24,PPO_penalty,303,14,0.0,0.0,0.0
size_24,PPO_penalty,303,15,0.0,0.0,0.0
size_24,PPO_penalty,303,16,0.0,0.0,0.0
size_24,PPO_penalty,303,17,0.0,0.0,0.0
size_24,PPO_penalty,303,18,0.0,0.0,0.0
size_24,PPO_penalty,303,19,0.0,0.0,0.0
size_24,PPO_penalty,303,20,0.0,0.0,0.0
size_24,PPO_penalty,303,21,0.0,0.0,0.0
size_24,PPO_penalty,303,22,0.0,0.0,0.0
size_24,PPO_penalty,303,23,0.0,0.0,0.0
size_24,PPO_unconstrained,101,0,0.0,0.0,0.0
size_24,PPO_unconstrained,101,1,0.0,0.0,0.0
size_24,PPO_unconstrained,101,2,0.0,0.0,0.0
size_24,PPO_unconstrained,101,3,0.0,0.0,0.0
size_24,PPO_unconstrained,101,4,0.0,0.0,0.0
size_24,PPO_unconstrained,101,5,0.0,0.0,0.0
size_24,PPO_unconstrained,101,6,0.0,0.0,0.0
size_24,PPO_unconstrained,101,7,0.0,0.0,0.0
size_24,PPO_unconstrained,101,8,0.0,0.0,0.0
size_24,PPO_unconstrained,101,9,0.0,0.0,0.0
size_24,PPO_unconstrained,101,10,0.0,0.0,0.0
size_24,PPO_unconstrained,101,11,0.0,0.0,0.0
size_24,PPO_unconstrained,101,12,0.0,0.0,0.0
size_24,PPO_unconstrained,101,13,0.0,0.0,0.0
size_24,PPO_unconstrained,101,14,0.0,0.0,0.0
size_24,PPO_unconstrained,101,15,0.0,0.0,0.0
size_24,PPO_unconstrained,101,16,0.0,0.0,0.0
size_24,PPO_unconstrained,101,17,0.0,0.0,0.0
size_24,PPO_unconstrained,101,18,0.0,0.0,0.0
size_24,PPO_unconstrained,101,19,0.0,0.0,0.0
size_24,PPO_unconstrained,101,20,0.0,0.0,0.0
size_24,PPO_unconstrained,101,21,0.0,0.0,0.0
size_24,PPO_unconstrained,101,22,0.0,0.0,0.0
size_24,PPO_unconstrained,101,23,0.0,0.0,0.0
size_24,PPO_unconstrained,202,0,0.0,0.0,0.0
size_24,PPO_unconstrained,202,1,0.0,0.0,0.0
size_24,PPO_unconstrained,202,2,0.0,0.0,0.0
size_24,PPO_unconstrained,202,3,0.0,0.0,0.0
size_24,PPO_unconstrained,202,4,0.0,0.0,0.0
size_24,PPO_unconstrained,202,5,0.0,0.0,0.0
size_24,PPO_unconstrained,202,6,0.0,0.0,0.0
size_24,PPO_unconstrained,202,7,0.0,0.0,0.0
size_24,PPO_unconstrained,202,8,0.0,0.0,0.0
size_24,PPO_unconstrained,202,9,0.0,0.0,0.0
size_24,PPO_unconstrained,202,10,0.0,0.0,0.0
size_24,PPO_unconstrained,202,11,0.0,0.0,0.0
size_24,PPO_unconstrained,202,12,0.0,0.0,0.0
size_24,PPO_unconstrained,202,13,0.0,0.0,0.0
size_24,PPO_unconstrained,202,14,0.0,0.0,0.0
size_24,PPO_unconstrained,202,15,0.0,0.0,0.0
size_24,PPO_unconstrained,202,16,0.0,0.0,0.0
size_24,PPO_unconstrained,202,17,0.0,0.0,0.0
size_24,PPO_unconstrained,202,18,0.0,0.0,0.0
size_24,PPO_unconstrained,202,19,0.0,0.0,0.0
size_24,PPO_unconstrained,202,20,0.0,0.0,0.0
size_24,PPO_unconstrained,202,21,0.0,0.0,0.0
size_24,PPO_unconstrained,202,22,0.0,0.0,0.0
size_24,PPO_unconstrained,202,23,0.0,0.0,0.0
size_24,PPO_unconstrained,303,0,0.0,0.0,0.0
size_24,PPO_unconstrained,303,1,0.0,0.0,0.0
size_24,PPO_unconstrained,303,2,0.0,0.0,0.0
size_24,PPO_unconstrained,303,3,0.0,0.0,0.0
size_24,PPO_unconstrained,303,4,0.0,0.0,0.0
size_24,PPO_unconstrained,303,5,0.0,0.0,0.0
size_24,PPO_unconstrained,303,6,0.0,0.0,0.0
size_24,PPO_unconstrained,303,7,0.0,0.0,0.0
size_24,PPO_unconstrained,303,8,0.0,0.0,0.0
size_24,PPO_unconstrained,303,9,0.0,0.0,0.0
size_24,PPO_unconstrained,303,10,0.0,0.0,0.0
size_24,PPO_unconstrained,303,11,0.0,0.0,0.0
size_24,PPO_unconstrained,303,12,0.0,0.0,0.0
size_24,PPO_unconstrained,303,13,0.0,0.0,0.0
size_24,PPO_unconstrained,303,14,0.0,0.0,0.0
size_24,PPO_unconstrained,303,15,0.0,0.0,0.0
size_24,PPO_unconstrained,303,16,0.0,0.0,0.0
size_24,PPO_unconstrained,303,17,0.0,0.0,0.0
size_24,PPO_unconstrained,303,18,0.0,0.0,0.0
size_24,PPO_unconstrained,303,19,0.0,0.0,0.0
size_24,PPO_unconstrained,303,20,0.0,0.0,0.0
size_24,PPO_unconstrained,303,21,0.0,0.0,0.0
size_24,PPO_unconstrained,303,22,0.0,0.0,0.0
size_24,PPO_unconstrained,303,23,0.0,0.0,0.0
size_8,PPO_hard,101,0,181.52577510671182,12.44998338653113,0.0
size_8,PPO_hard,101,1,376.6841012868824,-179.83568721121856,-0.25
size_8,PPO_hard,101,2,77.25008089446214,112.89802116022588,-0.125
size_8,PPO_hard,101,3,-193.87982665735285,310.46000367126055,0.0
size_8,PPO_hard,101,4,326.12396547132187,-67.17854759819295,-0.125
size_8,PPO_hard,101,5,-238.22525642192602,312.4138113983237,0.0
size_8,PPO_hard,101,6,-66.95124867214565,232.7786272257124,0.0
size_8,PPO_hard,101,7,119.7622519487918,33.953204952800434,0.0
size_8,PPO_hard,101,8,446.34935217360544,-201.71793303854918,-0.25
size_8,PPO_hard,101,9,306.16978711308417,82.26465602164217,0.0
size_8,PPO_hard,101,10,857.2518826480879,-516.6204857395039,-0.25
size_8,PPO_hard,101,11,120.5298030269322,91.36329662424612,0.0
size_8,PPO_hard,101,12,-227.42405806492792,384.4223183694452,0.0
size_8,PPO_hard,101,13,-244.22919549397258,446.66874184462176,0.0
size_8,PPO_hard,101,14,-41.98936994701245,229.98916904749495,0.125
size_8,PPO_hard,101,15,39.599432441077,203.77732679476753,-0.125
size_8,PPO_hard,101,16,3.8278927321198353,196.21578371368378,-0.125
size_8,PPO_hard,101,17,-53.33162109941054,173.56339455108764,0.0
size_8,PPO_hard,101,18,-182.16819404659327,314.7637308809392,0.0
size_8,PPO_hard,101,19,-28.599244493173956,229.64744952546312,0.0
size_8,PPO_hard,101,20,-184.89105945855067,253.92793893093858,0.0
size_8,PPO_hard,101,21,-89.8761630677086,220.40359185228272,-0.125
size_8,PPO_hard,101,22,-62.02095497834841,264.50763894226134,0.0
size_8,PPO_hard,101,23,17.52716969693688,210.93677969234682,0.0
size_8,PPO_hard,202,0,343.4166556100199,-107.92588193949757,-0.25
size_8,PPO_hard,202,1,581.2202637659134,-276.3696294537799,-0.25
size_8,PPO_hard,202,2,271.15977894397145,0.9084093793485408,-0.125
size_8,PPO_hard,202,3,232.8072225113806,19.489562592131733,-0.125
size_8,PPO_hard,202,4,322.61992758195186,-38.710455405341236,-0.125
size_8,PPO_hard,202,5,-91.34549213530579,210.72127489237153,0.0
size_8,PPO_hard,202,6,351.7756051220505,-0.45731265633071416,0.0
size_8,PPO_hard,202,7,182.9683884061463,-58.57551164650749,-0.125
size_8,PPO_hard,202,8,494.6029622502134,-163.79299109049043,-0.125
size_8,PPO_hard,202,9,363.05834644722927,47.66273307570009,0.0
size_8,PPO_hard,202,10,1133.044697767139,-676.4560667652463,-0.25
size_8,PPO_hard,202,11,-172.53015558453802,421.8363857713148,0.0
size_8,PPO_hard,202,12,299.61921472796786,-90.68576177104023,-0.125
size_8,PPO_hard,202,13,127.21039485217457,64.42213164099132,0.0
size_8,PPO_hard,202,14,178.53470831044947,96.40187726948528,0.125
size_8,PPO_hard,202,15,460.8247569322506,-116.10458557130175,-0.25
size_8,PPO_hard,202,16,147.87202821784354,23.789645687490065,-0.125
size_8,PPO_hard,202,17,111.33037452079066,-27.090222105120347,0.0
size_8,PPO_hard,202,18,493.01234950289984,-249.6809215126451,-0.25
size_8,PPO_hard,202,19,263.99568736571655,123.22597081223807,0.0
size_8,PPO_hard,202,20,-334.1197430722043,396.33869464341296,0.125
size_8,PPO_hard,202,21,77.86324660005289,57.60990847181188,-0.125
size_8,PPO_hard,202,22,200.5483697099591,53.97957781993739,0.0
size_8,PPO_hard,202,23,215.68018508701425,99.65142676415098,0.0
size_8,PPO_hard,303,0,0.0,0.0,0.0
size_8,PPO_hard,303,1,0.0,0.0,0.0
size_8,PPO_hard,303,2,0.0,0.0,0.0
size_8,PPO_hard,303,3,0.0,0.0,0.0
size_8,PPO_hard,303,4,0.0,0.0,0.0
size_8,PPO_hard,303,5,0.0,0.0,0.0
size_8,PPO_hard,303,6,0.0,0.0,0.0
size_8,PPO_hard,303,7,0.0,0.0,0.0
size_8,PPO_hard,303,8,0.0,0.0,0.0
size_8,PPO_hard,303,9,0.0,0.0,0.0
size_8,PPO_hard,303,10,0.0,0.0,0.0
size_8,PPO_hard,303,11,0.0,0.0,0.0
size_8,PPO_hard,303,12,0.0,0.0,0.0
size_8,PPO_hard,303,13,0.0,0.0,0.0
size_8,PPO_hard,303,14,0.0,0.0,0.0
size_8,PPO_hard,303,15,0.0,0.0,0.0
size_8,PPO_hard,303,16,0.0,0.0,0.0
size_8,PPO_hard,303,17,0.0,0.0,0.0
size_8,PPO_hard,303,18,0.0,0.0,0.0
size_8,PPO_hard,303,19,0.0,0.0,0.0
size_8,PPO_hard,303,20,0.0,0.0,0.0
size_8,PPO_hard,303,21,0.0,0.0,0.0
size_8,PPO_hard,303,22,0.0,0.0,0.0
size_8,PPO_hard,303,23,0.0,0.0,0.0
size_8,PPO_penalty,101,0,0.0,0.0,0.0
size_8,PPO_penalty,101,1,0.0,0.0,0.0
size_8,PPO_penalty,101,2,0.0,0.0,0.0
size_8,PPO_penalty,101,3,0.0,0.0,0.0
size_8,PPO_penalty,101,4,0.0,0.0,0.0
size_8,PPO_penalty,101,5,-0.7898771071845658,0.0,0.0
size_8,PPO_penalty,101,6,-4.067060421697192,0.0,0.0
size_8,PPO_penalty,101,7,-1.2923590783490226,0.0,0.0
size_8,PPO_penalty,101,8,0.0,0.0,0.0
size_8,PPO_penalty,101,9,0.0,0.0,0.0
size_8,PPO_penalty,101,10,0.0,0.0,0.0
size_8,PPO_penalty,101,11,0.0,0.0,0.0
size_8,PPO_penalty,101,12,0.0,0.0,0.0
size_8,PPO_penalty,101,13,0.0,0.0,0.0
size_8,PPO_penalty,101,14,0.0,0.0,0.0
size_8,PPO_penalty,101,15,0.0,0.0,0.0
size_8,PPO_penalty,101,16,-4.010714204395526,0.0,0.0
size_8,PPO_penalty,101,17,0.0,0.0,0.0
size_8,PPO_penalty,101,18,0.0,0.0,0.0
size_8,PPO_penalty,101,19,0.0,0.0,0.0
size_8,PPO_penalty,101,20,0.0,0.0,0.0
size_8,PPO_penalty,101,21,0.0,0.0,0.0
size_8,PPO_penalty,101,22,0.0,0.0,0.0
size_8,PPO_penalty,101,23,0.0,0.0,0.0
size_8,PPO_penalty,202,0,0.0,0.0,0.0
size_8,PPO_penalty,202,1,0.0,0.0,0.0
size_8,PPO_penalty,202,2,0.0,0.0,0.0
size_8,PPO_penalty,202,3,0.0,0.0,0.0
size_8,PPO_penalty,202,4,0.0,0.0,0.0
size_8,PPO_penalty,202,5,-0.7898771071845658,0.0,0.0
size_8,PPO_penalty,202,6,-4.067060421697192,0.0,0.0
size_8,PPO_penalty,202,7,-1.2923590783490226,0.0,0.0
size_8,PPO_penalty,202,8,0.0,0.0,0.0
size_8,PPO_penalty,202,9,0.0,0.0,0.0
size_8,PPO_penalty,202,10,0.0,0.0,0.0
size_8,PPO_penalty,202,11,0.0,0.0,0.0
size_8,PPO_penalty,202,12,0.0,0.0,0.0
size_8,PPO_penalty,202,13,0.0,0.0,0.0
size_8,PPO_penalty,202,14,0.0,0.0,0.0
size_8,PPO_penalty,202,15,0.0,0.0,0.0
size_8,PPO_penalty,202,16,-4.010714204395526,0.0,0.0
size_8,PPO_penalty,202,17,0.0,0.0,0.0
size_8,PPO_penalty,202,18,0.0,0.0,0.0
size_8,PPO_penalty,202,19,0.0,0.0,0.0
size_8,PPO_penalty,202,20,0.0,0.0,0.0
size_8,PPO_penalty,202,21,0.0,0.0,0.0
size_8,PPO_penalty,202,22,0.0,0.0,0.0
size_8,PPO_penalty,202,23,0.0,0.0,0.0
size_8,PPO_penalty,303,0,0.0,0.0,0.0
size_8,PPO_penalty,303,1,0.0,0.0,0.0
size_8,PPO_penalty,303,2,0.0,0.0,0.0
size_8,PPO_penalty,303,3,0.0,0.0,0.0
size_8,PPO_penalty,303,4,0.0,0.0,0.0
size_8,PPO_penalty,303,5,-0.7898771071845658,0.0,0.0
size_8,PPO_penalty,303,6,-4.067060421697192,0.0,0.0
size_8,PPO_penalty,303,7,-1.2923590783490226,0.0,0.0
size_8,PPO_penalty,303,8,0.0,0.0,0.0
size_8,PPO_penalty,303,9,0.0,0.0,0.0
size_8,PPO_penalty,303,10,0.0,0.0,0.0
size_8,PPO_penalty,303,11,0.0,0.0,0.0
size_8,PPO_penalty,303,12,0.0,0.0,0.0
size_8,PPO_penalty,303,13,0.0,0.0,0.0
size_8,PPO_penalty,303,14,0.0,0.0,0.0
size_8,PPO_penalty,303,15,0.0,0.0,0.0
size_8,PPO_penalty,303,16,-4.010714204395526,0.0,0.0
size_8,PPO_penalty,303,17,0.0,0.0,0.0
size_8,PPO_penalty,303,18,0.0,0.0,0.0
size_8,PPO_penalty,303,19,0.0,0.0,0.0
size_8,PPO_penalty,303,20,0.0,0.0,0.0
size_8,PPO_penalty,303,21,0.0,0.0,0.0
size_8,PPO_penalty,303,22,0.0,0.0,0.0
size_8,PPO_penalty,303,23,0.0,0.0,0.0
size_8,PPO_unconstrained,101,0,0.0,0.0,0.0
size_8,PPO_unconstrained,101,1,0.0,0.0,0.0
size_8,PPO_unconstrained,101,2,0.0,0.0,0.0
size_8,PPO_unconstrained,101,3,0.0,0.0,0.0
size_8,PPO_unconstrained,101,4,0.0,0.0,0.0
size_8,PPO_unconstrained,101,5,-0.7898771071845658,0.0,0.0
size_8,PPO_unconstrained,101,6,-4.067060421697192,0.0,0.0
size_8,PPO_unconstrained,101,7,-1.2923590783490226,0.0,0.0
size_8,PPO_unconstrained,101,8,0.0,0.0,0.0
size_8,PPO_unconstrained,101,9,0.0,0.0,0.0
size_8,PPO_unconstrained,101,10,0.0,0.0,0.0
size_8,PPO_unconstrained,101,11,0.0,0.0,0.0
size_8,PPO_unconstrained,101,12,0.0,0.0,0.0
size_8,PPO_unconstrained,101,13,0.0,0.0,0.0
size_8,PPO_unconstrained,101,14,0.0,0.0,0.0
size_8,PPO_unconstrained,101,15,0.0,0.0,0.0
size_8,PPO_unconstrained,101,16,-4.010714204395526,0.0,0.0
size_8,PPO_unconstrained,101,17,0.0,0.0,0.0
size_8,PPO_unconstrained,101,18,0.0,0.0,0.0
size_8,PPO_unconstrained,101,19,0.0,0.0,0.0
size_8,PPO_unconstrained,101,20,0.0,0.0,0.0
size_8,PPO_unconstrained,101,21,0.0,0.0,0.0
size_8,PPO_unconstrained,101,22,0.0,0.0,0.0
size_8,PPO_unconstrained,101,23,0.0,0.0,0.0
size_8,PPO_unconstrained,202,0,0.0,0.0,0.0
size_8,PPO_unconstrained,202,1,0.0,0.0,0.0
size_8,PPO_unconstrained,202,2,0.0,0.0,0.0
size_8,PPO_unconstrained,202,3,0.0,0.0,0.0
size_8,PPO_unconstrained,202,4,0.0,0.0,0.0
size_8,PPO_unconstrained,202,5,-0.7898771071845658,0.0,0.0
size_8,PPO_unconstrained,202,6,-4.067060421697192,0.0,0.0
size_8,PPO_unconstrained,202,7,-1.2923590783490226,0.0,0.0
size_8,PPO_unconstrained,202,8,0.0,0.0,0.0
size_8,PPO_unconstrained,202,9,0.0,0.0,0.0
size_8,PPO_unconstrained,202,10,0.0,0.0,0.0
size_8,PPO_unconstrained,202,11,0.0,0.0,0.0
size_8,PPO_unconstrained,202,12,0.0,0.0,0.0
size_8,PPO_unconstrained,202,13,0.0,0.0,0.0
size_8,PPO_unconstrained,202,14,0.0,0.0,0.0
size_8,PPO_unconstrained,202,15,0.0,0.0,0.0
size_8,PPO_unconstrained,202,16,-4.010714204395526,0.0,0.0
size_8,PPO_unconstrained,202,17,0.0,0.0,0.0
size_8,PPO_unconstrained,202,18,0.0,0.0,0.0
size_8,PPO_unconstrained,202,19,0.0,0.0,0.0
size_8,PPO_unconstrained,202,20,0.0,0.0,0.0
size_8,PPO_unconstrained,202,21,0.0,0.0,0.0
size_8,PPO_unconstrained,202,22,0.0,0.0,0.0
size_8,PPO_unconstrained,202,23,0.0,0.0,0.0
size_8,PPO_unconstrained,303,0,0.0,0.0,0.0
size_8,PPO_unconstrained,303,1,0.0,0.0,0.0
size_8,PPO_unconstrained,303,2,0.0,0.0,0.0
size_8,PPO_unconstrained,303,3,0.0,0.0,0.0
size_8,PPO_unconstrained,303,4,0.0,0.0,0.0
size_8,PPO_unconstrained,303,5,-0.7898771071845658,0.0,0.0
size_8,PPO_unconstrained,303,6,-4.067060421697192,0.0,0.0
size_8,PPO_unconstrained,303,7,-1.2923590783490226,0.0,0.0
size_8,PPO_unconstrained,303,8,0.0,0.0,0.0
size_8,PPO_unconstrained,303,9,0.0,0.0,0.0
size_8,PPO_unconstrained,303,10,0.0,0.0,0.0
size_8,PPO_unconstrained,303,11,0.0,0.0,0.0
size_8,PPO_unconstrained,303,12,0.0,0.0,0.0
size_8,PPO_unconstrained,303,13,0.0,0.0,0.0
size_8,PPO_unconstrained,303,14,0.0,0.0,0.0
size_8,PPO_unconstrained,303,15,0.0,0.0,0.0
size_8,PPO_unconstrained,303,16,-4.010714204395526,0.0,0.0
size_8,PPO_unconstrained,303,17,0.0,0.0,0.0
size_8,PPO_unconstrained,303,18,0.0,0.0,0.0
size_8,PPO_unconstrained,303,19,0.0,0.0,0.0
size_8,PPO_unconstrained,303,20,0.0,0.0,0.0
size_8,PPO_unconstrained,303,21,0.0,0.0,0.0
size_8,PPO_unconstrained,303,22,0.0,0.0,0.0
size_8,PPO_unconstrained,303,23,0.0,0.0,0.0
stress_loose,PPO_hard,101,0,-417.6999609470266,621.634923708019,-0.08333333333333326
stress_loose,PPO_hard,101,1,-354.426444339084,467.2415524568046,0.0
stress_loose,PPO_hard,101,2,-367.3980936609978,495.6847577475153,0.08333333333333326
stress_loose,PPO_hard,101,3,-441.41973813892173,577.5024697500555,0.0
stress_loose,PPO_hard,101,4,-557.8944940500328,681.8629245150698,0.0
stress_loose,PPO_hard,101,5,-397.84974349933555,515.4784778696592,-0.08333333333333337
stress_loose,PPO_hard,101,6,-499.76828066397024,583.2858552595335,0.0
stress_loose,PPO_hard,101,7,-141.43896434693448,346.25779480064796,0.08333333333333326
stress_loose,PPO_hard,101,8,23.89833606019863,217.12684979307448,-0.16666666666666674
stress_loose,PPO_hard,101,9,-273.4096471143786,424.12574189912357,0.08333333333333326
stress_loose,PPO_hard,101,10,-429.8978393826775,628.8577782480418,0.0
stress_loose,PPO_hard,101,11,-196.96274007450984,361.48027704352785,0.0
stress_loose,PPO_hard,101,12,-374.30106661646147,491.6307576469277,0.0
stress_loose,PPO_hard,101,13,-163.69298657150324,356.78091455829247,0.08333333333333326
stress_loose,PPO_hard,101,14,-373.9372580662907,527.0548989850452,-0.08333333333333326
stress_loose,PPO_hard,101,15,-321.55086840013746,457.1943617578605,0.08333333333333337
stress_loose,PPO_hard,101,16,-357.7418489370367,428.5931726548747,0.0
stress_loose,PPO_hard,101,17,-467.91535775639227,579.0913386481261,-0.08333333333333337
stress_loose,PPO_hard,101,18,-265.87289292560945,337.1223175154132,0.0
stress_loose,PPO_hard,101,19,-320.4524185072246,455.4297816565045,0.08333333333333337
stress_loose,PPO_hard,101,20,-151.83236926937934,228.37637887436676,0.08333333333333326
stress_loose,PPO_hard,101,21,-245.81787196264997,387.0747672183868,0.0
stress_loose,PPO_hard,101,22,-284.42907250190626,412.80490773874817,0.0
stress_loose,PPO_hard,101,23,-363.50123895409433,433.6675597856706,0.08333333333333337
stress_loose,PPO_hard,202,0,-244.26512741283807,467.0970657229959,-0.08333333333333326
stress_loose,PPO_hard,202,1,-402.3312177911347,531.2886309203077,0.0
stress_loose,PPO_hard,202,2,-184.4718936492693,355.808384756554,0.08333333333333326
stress_loose,PPO_hard,202,3,-501.1891809549845,644.512003487727,0.0
stress_loose,PPO_hard,202,4,-123.27101633133088,232.98683027181482,-0.08333333333333337
stress_loose,PPO_hard,202,5,-333.1026675890305,411.241335082932,-0.08333333333333337
stress_loose,PPO_hard,202,6,-270.75247432604397,411.1736463412708,0.0
stress_loose,PPO_hard,202,7,-101.87436883834124,279.2484633882617,0.0
stress_loose,PPO_hard,202,8,59.31905105160803,270.94592391442086,-0.16666666666666674
stress_loose,PPO_hard,202,9,-330.03462279718894,480.213586311487,0.08333333333333326
stress_loose,PPO_hard,202,10,-201.2436368509292,337.09965321308346,0.0
stress_loose,PPO_hard,202,11,-121.54180901681531,351.3982222291793,0.0
stress_loose,PPO_hard,202,12,47.82879098275737,207.28152468017515,0.0
stress_loose,PPO_hard,202,13,8.537249754715845,267.07457498349663,0.08333333333333326
stress_loose,PPO_hard,202,14,-160.28764765178948,270.0914306319876,0.0
stress_loose,PPO_hard,202,15,-251.80535446650424,346.82307424819476,0.08333333333333337
stress_loose,PPO_hard,202,16,-423.3605865762562,480.7920316104303,0.0
stress_loose,PPO_hard,202,17,-102.37202887720309,218.2796782601306,-0.16666666666666663
stress_loose,PPO_hard,202,18,-272.58110980785546,327.22149818846424,0.0
stress_loose,PPO_hard,202,19,-577.127325719076,721.1076062067998,0.08333333333333337
stress_loose,PPO_hard,202,20,-157.29171968131732,260.9021596034129,0.08333333333333326
stress_loose,PPO_hard,202,21,-192.45225709267015,336.7234453465478,0.0
stress_loose,PPO_hard,202,22,-258.40742078620144,393.11702020728194,0.0
stress_loose,PPO_hard,202,23,-83.2719311045388,113.22575510551815,0.0
stress_loose,PPO_hard,303,0,0.0,0.0,0.0
stress_loose,PPO_hard,303,1,0.0,0.0,0.0
stress_loose,PPO_hard,303,2,0.0,0.0,0.0
stress_loose,PPO_hard,303,3,0.0,0.0,0.0
stress_loose,PPO_hard,303,4,0.0,0.0,0.0
stress_loose,PPO_hard,303,5,0.0,0.0,0.0
stress_loose,PPO_hard,303,6,0.0,0.0,0.0
stress_loose,PPO_hard,303,7,0.0,0.0,0.0
stress_loose,PPO_hard,303,8,0.0,0.0,0.0
stress_loose,PPO_hard,303,9,0.0,0.0,0.0
stress_loose,PPO_hard,303,10,0.0,0.0,0.0
stress_loose,PPO_hard,303,11,0.0,0.0,0.0
stress_loose,PPO_hard,303,12,0.0,0.0,0.0
stress_loose,PPO_hard,303,13,0.0,0.0,0.0
stress_loose,PPO_hard,303,14,0.0,0.0,0.0
stress_loose,PPO_hard,303,15,0.0,0.0,0.0
stress_loose,PPO_hard,303,16,0.0,0.0,0.0
stress_loose,PPO_hard,303,17,0.0,0.0,0.0
stress_loose,PPO_hard,303,18,0.0,0.0,0.0
stress_loose,PPO_hard,303,19,0.0,0.0,0.0
stress_loose,PPO_hard,303,20,0.0,0.0,0.0
stress_loose,PPO_hard,303,21,0.0,0.0,0.0
stress_loose,PPO_hard,303,22,0.0,0.0,0.0
stress_loose,PPO_hard,303,23,0.0,0.0,0.0
stress_loose,PPO_penalty,101,0,0.0,0.0,0.0
stress_loose,PPO_penalty,101,1,0.0,0.0,0.0
stress_loose,PPO_penalty,101,2,0.0,0.0,0.0
stress_loose,PPO_penalty,101,3,0.0,0.0,0.0
stress_loose,PPO_penalty,101,4,0.0,0.0,0.0
stress_loose,PPO_penalty,101,5,8.301371647181668,-8.559404201407233,0.0
stress_loose,PPO_penalty,101,6,0.0,0.0,0.0
stress_loose,PPO_penalty,101,7,0.0,0.0,0.0
stress_loose,PPO_penalty,101,8,0.0,0.0,0.0
stress_loose,PPO_penalty,101,9,0.0,0.0,0.0
stress_loose,PPO_penalty,101,10,0.0,0.0,0.0
stress_loose,PPO_penalty,101,11,0.0,0.0,0.0
stress_loose,PPO_penalty,101,12,0.0,0.0,0.0
stress_loose,PPO_penalty,101,13,0.0,0.0,0.0
stress_loose,PPO_penalty,101,14,0.0,0.0,0.0
stress_loose,PPO_penalty,101,15,0.0,0.0,0.0
stress_loose,PPO_penalty,101,16,0.0,0.0,0.0
stress_loose,PPO_penalty,101,17,0.0,0.0,0.0
stress_loose,PPO_penalty,101,18,0.0,0.0,0.0
stress_loose,PPO_penalty,101,19,0.0,0.0,0.0
stress_loose,PPO_penalty,101,20,-1.9421494797493324,0.0,0.0
stress_loose,PPO_penalty,101,21,0.0,0.0,0.0
stress_loose,PPO_penalty,101,22,0.0,0.0,0.0
stress_loose,PPO_penalty,101,23,5.874613138728478,-8.146624229295412,0.0
stress_loose,PPO_penalty,202,0,0.0,0.0,0.0
stress_loose,PPO_penalty,202,1,0.0,0.0,0.0
stress_loose,PPO_penalty,202,2,0.0,0.0,0.0
stress_loose,PPO_penalty,202,3,0.0,0.0,0.0
stress_loose,PPO_penalty,202,4,0.0,0.0,0.0
stress_loose,PPO_penalty,202,5,8.301371647181668,-8.559404201407233,0.0
stress_loose,PPO_penalty,202,6,0.0,0.0,0.0
stress_loose,PPO_penalty,202,7,0.0,0.0,0.0
stress_loose,PPO_penalty,202,8,0.0,0.0,0.0
stress_loose,PPO_penalty,202,9,0.0,0.0,0.0
stress_loose,PPO_penalty,202,10,0.0,0.0,0.0
stress_loose,PPO_penalty,202,11,0.0,0.0,0.0
stress_loose,PPO_penalty,202,12,0.0,0.0,0.0
stress_loose,PPO_penalty,202,13,0.0,0.0,0.0
stress_loose,PPO_penalty,202,14,0.0,0.0,0.0
stress_loose,PPO_penalty,202,15,0.0,0.0,0.0
stress_loose,PPO_penalty,202,16,0.0,0.0,0.0
stress_loose,PPO_penalty,202,17,0.0,0.0,0.0
stress_loose,PPO_penalty,202,18,0.0,0.0,0.0
stress_loose,PPO_penalty,202,19,0.0,0.0,0.0
stress_loose,PPO_penalty,202,20,-1.9421494797493324,0.0,0.0
stress_loose,PPO_penalty,202,21,0.0,0.0,0.0
stress_loose,PPO_penalty,202,22,0.0,0.0,0.0
stress_loose,PPO_penalty,202,23,5.874613138728478,-8.146624229295412,0.0
stress_loose,PPO_penalty,303,0,0.0,0.0,0.0
stress_loose,PPO_penalty,303,1,0.0,0.0,0.0
stress_loose,PPO_penalty,303,2,0.0,0.0,0.0
stress_loose,PPO_penalty,303,3,0.0,0.0,0.0
stress_loose,PPO_penalty,303,4,0.0,0.0,0.0
stress_loose,PPO_penalty,303,5,8.301371647181668,-8.559404201407233,0.0
stress_loose,PPO_penalty,303,6,0.0,0.0,0.0
stress_loose,PPO_penalty,303,7,0.0,0.0,0.0
